,sentence,cluster,distance_from_cluster_center,cluster_average_distance_from_center,deviation_from_mean_dist_from_center,cluster_distance_std_from_center
1348,ok bye,66,8.710838786383617,8.856963948428154,0.1461251620445374,0.20824101648501406
1349,firstname seemed quick to the draw.,53,0.9999977866255028,0.9999977717577576,1.4867745146140976e-08,2.3375600518710038e-07
1350,yes,21,10.291031766517962,10.342736028712961,0.05170426219499902,0.08548262318551557
1351,"okay, i'll go with firstname",82,0.9998399651670343,0.999850210406959,1.0245239924655536e-05,9.529730017608334e-06
1352,anyone have any other suggestions it's currently between firstname and firstname,82,0.9998619485362779,0.999850210406959,1.1738129318872303e-05,9.529730017608334e-06
1353,no,92,0.33730664280813366,0.6766614866198202,0.3393548438116865,0.2962311700083855
1354,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
1355,yes,21,10.291031766517962,10.342736028712961,0.05170426219499902,0.08548262318551557
1356,weren't you quick to the draw first round?,61,0.888492316674355,0.8486199102987573,0.039872406375597746,0.03075818388192046
1357,yeah but you had voted,69,7.016758423140409,7.056731389928157,0.0399729667877482,0.07095612082115835
1358,you're an all star,28,10.867431762854117,10.725839781779905,0.14159198107421211,0.11842578169027054
1359,i don't remember even selecting anybody,76,0.9997770259713716,0.9997187662537166,5.8259717655051446e-05,6.185545168199347e-05
1360,so....i'm not sure what's going on,70,0.8965830458138826,0.8824358395546856,0.014147206259196965,0.030485003112308548
1361,i just loaded in and had a vote already somehow?,84,12.175521590636766,12.21518679428197,0.039665203645203206,0.06166262861509279
1362,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
1363,nobody is going to questoin the people that quick to the draw?,24,5.84004348898209,5.851028709617839,0.010985220635748583,0.0729696577050772
1364,i loaded in late to the first round,61,0.8986630233688443,0.8486199102987573,0.05004311307008702,0.03075818388192046
1365,yeah and i don't know how?,29,0.9864422715269796,0.9863206107627364,0.00012166076424324768,0.0013897498500105056
1366,morning at last.,78,5.827876855521594,5.873663978881589,0.04578712335999491,0.16344901597834802
1367,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1368,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1369,who's next...,48,1.0815093651670744,1.2472438855734946,0.16573452040642023,0.2494141482093307
1370,hi again,8,0.9999979950773878,0.999997510901533,4.841758548534969e-07,1.765725298009044e-07
1371,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1372,yo,5,0.9535788934308762,0.9664023612777154,0.012823467846839187,0.008483793331903746
1373,doesnt matter,20,11.235644849441059,11.086123157436502,0.14952169200455678,0.1452214692343038
1374,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1375,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1376,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1377,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1378,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1379,"though, lastname is a gross sounding name, so fair i guess",1,0.948903924585792,0.9528044425537741,0.0039005179679820756,0.004265219544808686
1380,sad days for miss firstname,88,0.9202314157989048,0.9095046971787669,0.010726718620137854,0.14430989847220144
1381,d:,77,0.8725325951019466,0.7867987614941969,0.08573383360774967,0.109258978946696
1382,hey!,73,1.8288091052216697,1.7733712344215644,0.055437870800105316,0.12061786710499356
1383,"firstname seems vaguely leader like, so i voted for her",71,0.6966060433968317,0.7447523425042673,0.04814629910743551,0.09356876727749143
1384,hello!,26,12.080788373372162,12.138052606700654,0.05726423332849251,0.08624934014093313
1385,do you have anyone specific you wanted to off?,66,9.123004302581975,8.856963948428154,0.2660403541538212,0.20824101648501406
1386,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1387,hello!,26,12.080788373372162,12.138052606700654,0.05726423332849251,0.08624934014093313
1388,hello!,26,12.080788373372162,12.138052606700654,0.05726423332849251,0.08624934014093313
1389,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
1390,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1391,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1392,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1393,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1394,wish they would have made this like the actual game. all we can do is just randomly pick people lol,46,6.671665294378289,6.554985844094832,0.11667945028345716,0.07892802030763756
1395,hi!,8,0.9999976262077402,0.999997510901533,1.1530620724897744e-07,1.765725298009044e-07
1396,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1397,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1398,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1399,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1400,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1401,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1402,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1403,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1404,how's it going,81,13.623744841388888,13.71713601663788,0.09339117524899265,0.10960820310357455
1405,"good, who should we eliminate?",94,0.83646231842464,0.851036911743557,0.014574593318916973,0.020317052983470377
1406,firstname?,3,0.7323999396891628,0.7445590811429962,0.012159141453833344,0.029393247624748563
1407,ok,7,0.16628760333643716,0.34595400517246344,0.17966640183602628,0.2732986159199743
1408,voted,69,6.982257172905258,7.056731389928157,0.07447421702289958,0.07095612082115835
1409,same,43,0.5415633247709797,0.5847759163779362,0.04321259160695656,0.09514179471623053
1410,what about now?,39,9.019863667972256,9.106968706428189,0.08710503845593287,0.14083432353647107
1411,i'm a bystander too.  girl named firstname  lol,72,0.9922993021529573,0.9925341568249711,0.00023485467201389554,0.0007706691041675868
1412,i am also a bystander,64,0.9999999668507153,0.9999999831576672,1.6306951899913713e-08,4.763362861234064e-08
1413,same,43,0.5415633247709797,0.5847759163779362,0.04321259160695656,0.09514179471623053
1414,me too,43,0.44542118046288853,0.5847759163779362,0.1393547359150477,0.09514179471623053
1415,says the bot,36,0.9642915758882348,0.9458414473787204,0.01845012850951433,0.012199646172912618
1416,firstname didn't answer,51,0.9999083889909096,0.9999130636934231,4.674702513529638e-06,6.687429383198461e-06
1417,not sure,20,10.93265720307902,11.086123157436502,0.15346595435748256,0.1452214692343038
1418,someone's a fibber,40,0.9914388693591691,0.9897263100237156,0.0017125593354535562,0.0018396536777035685
1419,im a bystander,64,0.9999999567029038,0.9999999831576672,2.645476349094622e-08,4.763362861234064e-08
1420,who do we pick now?,94,0.8727163695673981,0.851036911743557,0.021679457823841064,0.020317052983470377
1421,firstname?,3,0.7323999396891628,0.7445590811429962,0.012159141453833344,0.029393247624748563
1422,i voted firstname out,57,4.403169277098206,4.384021632424081,0.019147644674124997,0.08720352297895374
1423,next during the day let's pick firstname,53,0.9999977508139414,0.9999977717577576,2.0943816236851376e-08,2.3375600518710038e-07
1424,ah shoot i already choose,76,0.999720162076805,0.9997187662537166,1.39582308844588e-06,6.185545168199347e-05
1425,my bad,45,1.541203434188568,1.4938100838787516,0.04739335030981651,0.17078844096708007
1426,"ok, firstname next then",93,40.6432960765295,40.689548484544986,0.04625240801548358,0.05203896464367442
1427,ok,7,0.16628758960955103,0.34595400517246344,0.1796664155629124,0.2732986159199743
1428,"i'm a bystander...and a girl, i guess.",64,0.9999999327927237,0.9999999831576672,5.036494354904164e-08,4.763362861234064e-08
1429,we got one of our own :(  ,50,12.450134765879639,12.361733751288014,0.08840101459162497,0.08639634534763625
1430,i think firstname is sketchy,82,0.9998738497663527,0.999850210406959,2.363935939375672e-05,9.529730017608334e-06
1431,"okay, let's go with him.",76,0.999782175094484,0.9997187662537166,6.340884076738718e-05,6.185545168199347e-05
1432,"yea, i agree",15,9.142004551751759,9.046157536489424,0.09584701526233452,0.12462998059354011
1433,so long,55,0.8827364865666474,0.9328362459290007,0.050099759362353335,0.12545048808376122
1434,"aw firstname, now i'm feeling sorry for you.",37,19.941043742532155,19.8389847999226,0.10205894260955617,0.10570666192442092
1435,i'm not,28,10.540363917072083,10.725839781779905,0.18547586470782207,0.11842578169027054
1436,then i'm sorry,45,1.5845158636952688,1.4938100838787516,0.09070577981651717,0.17078844096708007
1437,"they said you, not me.  i just went along....",16,0.8225988554446458,0.8110822383074753,0.01151661713717056,0.0350383483298698
1438,"ok, now i'm glad you're voted out ",69,7.064749473304368,7.056731389928157,0.008018083376210683,0.07095612082115835
1439,who do we choose now>,94,0.8835476536847349,0.851036911743557,0.03251074194117787,0.020317052983470377
1440,"let's go with firstname, then during the day let's go with firstname",82,0.9998588992713676,0.999850210406959,8.6888644086347e-06,9.529730017608334e-06
1441,ok,7,0.16628758960955103,0.34595400517246344,0.1796664155629124,0.2732986159199743
1442,yes,21,10.291031766517962,10.342736028712961,0.05170426219499902,0.08548262318551557
1443,hxcbv,22,2.8673683905347223,2.792625051548908,0.07474333898581431,0.11475557292545838
1444,xjfhuishf,22,2.7589153925879986,2.792625051548908,0.03370965896090938,0.11475557292545838
1445,bsdfyhidu,22,2.8624535736293324,2.792625051548908,0.06982852208042445,0.11475557292545838
1446,yes,21,10.291031766517962,10.342736028712961,0.05170426219499902,0.08548262318551557
1447,i'm a bystander too... not mafia.. not a bot.,56,36.182306272321775,36.05753173246011,0.12477453986166154,0.06841589000406181
1448,just don't captcha me dude.,95,3.9993347776615487,3.7319292699375413,0.2674055077240074,0.205308669292972
1449,who is the mafia?,56,35.982133542887716,36.05753173246011,0.07539818957239675,0.06841589000406181
1450,i pretty much guess they won't say.. right?,17,5.377869305481289,5.390137070596092,0.012267765114803098,0.07334551230748236
1451,oh my god i'm alive.,67,0.9981540741204397,0.9979666090711544,0.00018746504928524033,0.0003859492433240073
1452,nope nope nope..it isn't me.. i promise.,88,0.9519805655611845,0.9095046971787669,0.04247586838241757,0.14430989847220144
1453,don't do it.. i'm really not a mafia.,56,36.06226259082221,36.05753173246011,0.0047308583620946365,0.06841589000406181
1454,"i'm...melting,.,",28,10.84877791190372,10.725839781779905,0.12293813012381527,0.11842578169027054
1455,you should,79,8.157980071553224,8.188325033528246,0.03034496197502179,0.13092426839597565
1456,yeah.. that's what all the nazis said.,17,5.450992268833812,5.390137070596092,0.060855198237720565,0.07334551230748236
1457,lets get firstname!,53,0.9999974599139764,0.9999977717577576,3.118437812421604e-07,2.3375600518710038e-07
1458,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1459,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1460,you seem eager to throw people out,30,0.8012126896290217,0.8268573241750891,0.025644634546067357,0.04992921205946025
1461,motive?,16,0.8476789167290794,0.8110822383074753,0.03659667842160408,0.0350383483298698
1462,where is everyone else?,81,13.811610427324371,13.71713601663788,0.09447441068649098,0.10960820310357455
1463,that's what we play for,52,12.704572734697956,12.695539957913217,0.009032776784739127,0.09261368918169911
1464,why???,63,7.147788014625406,7.0628472694018525,0.08494074522355355,0.13581627870395038
1465,kick firstname lastname out,59,33.11628385449029,33.13409368185245,0.017809827362157193,0.06970708567874426
1466,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1467,hai,22,2.734611075312216,2.792625051548908,0.0580139762366918,0.11475557292545838
1468,boo firstname,3,0.7968078862963521,0.7445590811429962,0.05224880515335595,0.029393247624748563
1469,"guys not playin, so lets knock him out",52,12.77823781427819,12.695539957913217,0.08269785636497318,0.09261368918169911
1470,doooo ittttt,22,2.7558396768501665,2.792625051548908,0.036785374698741435,0.11475557292545838
1471,thats an offer you cannot refuse!,50,12.451768310195302,12.361733751288014,0.09003455890728773,0.08639634534763625
1472,aw poo,5,0.9716432353832661,0.9664023612777154,0.005240874105550741,0.008483793331903746
1473,:-( sorry.,45,1.496228318642677,1.4938100838787516,0.002418234763925442,0.17078844096708007
1474,not me!!,88,0.9191320079746388,0.9095046971787669,0.009627310795871868,0.14430989847220144
1475,by firstname,3,0.785636878064656,0.7445590811429962,0.041077796921659804,0.029393247624748563
1476,bye firstname,44,7.3319875981057105,7.400020633194105,0.0680330350883942,0.0775465532851967
1477,no hard feelings,75,0.9992912496053127,0.9991416250715757,0.0001496245337370139,0.00017998588292276248
1478,well good luck to you all,0,0.9998282958455023,0.9997293121484646,9.898369703764676e-05,4.5808653351005316e-05
1479,i think you all should worry about firstname. why would she single me out?,51,0.9999240029228038,0.9999130636934231,1.0939229380668714e-05,6.687429383198461e-06
