,sentence,cluster,distance_from_cluster_center,deviation_from_mean_dist_from_center,cluster_distance_std_from_center
1461,motive?,41,4.672500383229863,0.02290521232380449,0.13647323040378465
1462,where is everyone else?,23,8.758305411176321,0.10073409265859112,0.13773266998090306
1463,that's what we play for,26,10.169531890868502,0.016772344326643207,0.07896401502203249
1464,why???,92,9.002322881870336,0.06587833873307147,0.12663097291953926
1465,kick firstname lastname out,77,0.5467546942768444,0.012782125255945354,0.07045117828295144
1466,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
1467,hai,68,0.7887960625628486,0.06083716768849734,0.04611008703408091
1468,boo firstname,22,0.9989544848922997,0.00014017109893826873,0.00010996045521027704
1469,"guys not playin, so lets knock him out",96,3.866827215197788,0.11744163057936419,0.11469582999844267
1470,doooo ittttt,34,0.8369767822318399,0.02589604335862672,0.11250250148932063
1471,thats an offer you cannot refuse!,89,2.1276453815253253,0.14513966611107731,0.1640909174865887
1472,aw poo,49,1.6468981397362996,0.19460535496316056,0.23332272937932524
1473,:-( sorry.,1,0.9926697995819443,0.007864121670274171,0.17869471510766582
1474,not me!!,64,0.962581078137905,0.0025823606719389547,0.0072827759095829125
1475,by firstname,22,0.998911014889691,9.67010963296433e-05,0.00010996045521027704
1476,bye firstname,8,7.33198759810571,0.06803303508839509,0.07754655328519663
1477,no hard feelings,99,0.9581732602162766,0.0061851998917963336,0.011233375782190714
1478,well good luck to you all,0,1.3025121281261505,0.17598561024510184,0.11146757069160446
1479,i think you all should worry about firstname. why would she single me out?,50,0.9870104818545158,0.0032161021652358235,0.0017317456183443601
1480,firstname has got to go!,38,0.9999998894199453,1.3723567504619893e-08,4.443830107220432e-08
1481,hello. not me!,42,0.7366412913869342,0.08235970339742127,0.05028870661417128
1482,yes eliminate me so i can get paid and get away from you losers,54,0.934508603793253,0.012964640247317583,0.01173577092837348
1483,see you later firstname,22,0.9989720990358675,0.00015778524250609216,0.00010996045521027704
1484,im with you firstname is outta there,38,0.9999998589776444,4.4165868406942366e-08,4.443830107220432e-08
1485,i say we eliminate firstname lastname,77,0.5159770785731442,0.04355974095964554,0.07045117828295144
1486,jill,81,4.197034542843843,0.3066500238879297,0.16061992870908773
1487,firstname is history,50,0.982691738078295,0.0011026416109849446,0.0017317456183443601
1488,firstname baron. everyone vote firstname baron.,20,0.9844717883734454,0.2264052802705172,0.12742356919596573
1489,lastname is a mafia name,4,0.9898450991724472,0.0005980235652053301,0.0007902048539898131
1490,lastname is a mafia name guys trust me,4,0.9904596019019951,1.6479164342553254e-05,0.0007902048539898131
1491,italiansayswhat?,68,0.881891217374458,0.03225798712311201,0.04611008703408091
1492,i go with my gut instinct,41,4.487229453618563,0.20817614193510448,0.13647323040378465
1493,firstname,22,0.9986897958519795,0.00012451794138190753,0.00010996045521027704
1494,no idea who mafia might be...,25,21.271842501337012,0.10575478631703561,0.08362252477365324
1495,firstname lastname sounds shifty...oh wait.,38,0.9999998319032964,7.12402163927095e-08,4.443830107220432e-08
1496,there doesn't seem to be any evidence for it.,88,0.8744265428622483,0.036092653160928245,0.044296930527068415
1497,lol i hope your doctor doesn't do the same,28,19.23097741516158,0.1303728348138442,0.08485757669427652
1498,i've never heard of a mafiosa named firstname,45,12.196517572280385,0.04702650358828997,0.1279148819699809
1499,or firstname for that matter,17,0.9845493049359103,0.0005124236380804614,0.0011995359741607035
1500,i vote to evict the annoying,72,18.096841495608796,0.13119652718439667,0.0859338212407025
1501,firstname for certain,22,0.9988281533760932,1.383958273182273e-05,0.00010996045521027704
1502,firstname lastname,29,0.8864944081672624,0.010675402819195434,0.011152078440496593
1503,firstname total mafia name and awfully quit,4,0.9905599998710432,0.00011687713339059158,0.0007902048539898131
1504,firstname,22,0.9986897958519795,0.00012451794138190753,0.00010996045521027704
1505,"sorry, firstname",18,23.450526929572835,0.10568069648405398,0.10713513142133453
1506,firstname lastname needs to go,29,0.9066723842852007,0.009502573298742822,0.011152078440496593
1507,firstname is dead weight,38,0.9999998904040588,1.2739454047228094e-08,4.443830107220432e-08
1508,firstname lastname after firstname,29,0.8955655691515482,0.0016042418349097032,0.011152078440496593
1509,firstname disappeared firstname wanted firstname gone,71,0.7393932584302222,0.14525090920728234,0.12963946403384116
1510,yesterday firstname wanted her gone and then she disappeared at night,71,0.8657141783872919,0.01892998925021261,0.12963946403384116
1511,mobster for sure,82,1.0024030870412959,0.07248256107550866,0.08167809042223624
1512,"firstname said ""firstname lastname after firstname"" and then she disappeared. it's obvious",71,0.8686797413768208,0.01596442626068373,0.12963946403384116
1513,firstname,22,0.9986897958519795,0.00012451794138190753,0.00010996045521027704
1514,firstname?,22,0.9987454647891159,6.884900424553031e-05,0.00010996045521027704
1515,firstname,22,0.9986897958519795,0.00012451794138190753,0.00010996045521027704
1516,probably firstname then.,17,0.9850661536947993,4.425120808559946e-06,0.0011995359741607035
1517,firstname,22,0.9986897958519795,0.00012451794138190753,0.00010996045521027704
1518,sadness.  i have kids,61,0.998142015826972,0.00023878444333502724,0.0004004231617966437
1519,well good luck to you all,0,1.3025121281261505,0.17598561024510184,0.11146757069160446
1520, i've never heard of a mafiosa named firstname,45,12.196517572280385,0.04702650358828997,0.1279148819699809
1521,firstname must go now,38,0.9999998492159415,5.392757129740744e-08,4.443830107220432e-08
1522,firstname has bad attitude,38,0.9999998449541183,5.818939452506555e-08,4.443830107220432e-08
1523, firstname is dead weight,38,0.9999998904040588,1.2739454047228094e-08,4.443830107220432e-08
1524,firstname is gone,71,0.6994059299532228,0.18523823768428171,0.12963946403384116
1525,see you later firstname,22,0.9989720990358675,0.00015778524250609216,0.00010996045521027704
1526,i go with my gut instinct,41,4.487229453618563,0.20817614193510448,0.13647323040378465
1527,firstname has bad attitude ,38,0.9999998449541183,5.818939452506555e-08,4.443830107220432e-08
1528,100 % firstname,22,0.9989412447163692,0.0001269309230078619,0.00010996045521027704
1529,firstname needs to go 100%,38,0.9999998255387248,7.760478804019755e-08,4.443830107220432e-08
1530,firstname needs to go next,38,0.9999998971276768,6.0158360515316645e-09,4.443830107220432e-08
1531,yes firstname,22,0.9988737166984364,5.940290507500112e-05,0.00010996045521027704
1532,firstname then firstname,22,0.9988487357305481,3.442193718672382e-05,0.00010996045521027704
1533,firstname,22,0.9986897958519795,0.00012451794138190753,0.00010996045521027704
1534,firstname 100% must go,38,0.9999999076136452,4.470132375367086e-09,4.443830107220432e-08
1535,c-ya firstname,17,0.9874065431762543,0.002344814602263545,0.0011995359741607035
1536,firstname?,22,0.9987454647891159,6.884900424553031e-05,0.00010996045521027704
1537,firstname lastname sounds like a good choice,17,0.9850538778673666,7.850706624124015e-06,0.0011995359741607035
1538,that works for me :) ,80,0.9747220080157143,0.004082666245179056,0.005344682721838321
1539,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
1540,hi there! ,90,0.9803966912891016,0.0033773431872383686,0.0011704258169573007
1541,what's up?,87,0.7575276441341445,0.048738844539438775,0.05430370671497275
1542,how does this work ,80,0.9803601844017931,0.009720842631257831,0.005344682721838321
1543,i've been playing it my whole life.  ,95,6.128309253079861,0.28401756653947974,0.2137284962182744
1544,kind of natural at this point,99,0.9639502205554001,0.011962160230919894,0.011233375782190714
1545,lol,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
1546,howdy y'all,87,0.8508885133211859,0.044622024647602565,0.05430370671497275
1547,reminds me of it.  we all float down here,28,19.171518290806837,0.07091371045910222,0.08485757669427652
1548,firstname playing dumb to stay alive?,38,0.9999998999552914,3.188221464611729e-09,4.443830107220432e-08
1549,firstname can i trust you?,69,16.516035906190883,0.016878246586045975,0.07553538449272867
1550,there seems to be some mafia members among us!,25,21.35281516746415,0.024782120189897228,0.08362252477365324
1551,hello all!,42,0.6112225393371593,0.04305904865235366,0.05028870661417128
1552,"alright, who's next?",55,0.7202770539154745,0.20972231903515104,0.21782119477181203
1553,who do you think now?,55,0.9369144700755433,0.0069150971249177795,0.21782119477181203
1554,firstname maybe?,17,0.9858763082128684,0.0008145796388776549,0.0011995359741607035
1555,you tell me. i've got your back. ,48,5.693543860918047,0.13685411296102057,0.12247827761503292
1556,firstname it is,22,0.9989276243288963,0.0001133105355348718,0.00010996045521027704
1557,i think so firstname.,50,0.9828434839437727,0.0009508957455072187,0.0017317456183443601
1558,hello.,10,0.9983496120176321,7.56046723864312e-05,9.60678253491835e-05
1559,"morning guys, lol",30,0.9828356659071394,0.0014589114080083565,0.003702298783490418
1560,why firstname why!?,50,0.9838380252664677,4.3645577187723106e-05,0.0017317456183443601
1561,good morning friends,30,0.9826772384207505,0.0016173388943973022,0.003702298783490418
1562,i got interupted before i got to answer the ballons questions.  99 of them firstname. 99 red balloons.,46,0.9431866302911667,0.045724816692825354,0.019604320906268947
1563,what's lampredotto? ,68,0.921194990129019,0.07156175987767299,0.04611008703408091
1564,think what firstname?,17,0.9846045420429542,0.0004571865310365464,0.0011995359741607035
1565,you did it to yourself. ,64,0.9735964820139997,0.008433043204155721,0.0072827759095829125
1566,hey!,11,0.44616415285174277,0.10703383399957367,0.2255175933785597
1567,check the instructions,80,0.964977171788397,0.005662169982138199,0.005344682721838321
1568,we're all dumb here,23,8.772268800206213,0.11469748168848248,0.13773266998090306
1569,some are more dumb than others,99,0.9662442625011173,0.014256202176637034,0.011233375782190714
1570,i'd almost say vote me out so i can complete this hit faster lol,78,7.365372302848857,0.043604641866147986,0.07113160333406096
1571,my vote didn't go through last time.  ,44,19.1529367089309,0.0745557946325981,0.07372892858599005
1572,firstname this time?,22,0.9988993419543652,8.50281610038639e-05,0.00010996045521027704
1573,"firstname works for me, lol",17,0.9861545410098306,0.0010928124358398073,0.0011995359741607035
1574,greetings!,42,0.7284623736860408,0.07418078569652786,0.05028870661417128
1575,"you seem to be really connected to the family, like a targaryen.",41,4.844593061969395,0.1491874664157269,0.13647323040378465
1576,"firstname, have you seen any red balloons? :)",46,0.9298227283471221,0.03236091474878078,0.019604320906268947
1577,firstname made the best lampredotto.,38,0.9999999395525967,3.640908385893482e-08,4.443830107220432e-08
1578,i think our mafia member radars are off,59,0.9951772335271188,0.0002074124880906414,0.0006634340364248014
1579,i wonder how many of the voters for firstname knew he was a bystander,46,0.9032734794113824,0.005811665813041045,0.019604320906268947
1580,makes you think,99,0.9545599996409966,0.0025719393165163362,0.011233375782190714
1581,woops,34,0.7154291114739806,0.09565162739923261,0.11250250148932063
1582,i say firstname for getting 99 red baloons stuck in my head,38,0.9999999521516183,4.900810546271117e-08,4.443830107220432e-08
1583,"firstname: lol, now that's stuck in my head. ;)",9,1.873722161317112,0.001526149970560331,0.09260394480264153
1584,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
1585,who is the mob person ?,82,0.7344202039131275,0.19550032205265977,0.08167809042223624
1586,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
1587,i'm not sure i'm a bystander named firstname lastname,46,0.8786299562718477,0.018831857326493617,0.019604320906268947
1588,bystander cm,7,0.9999998506751068,1.8202682028345407e-08,5.417537675638634e-08
1589,bystander here too firstname lastname. it is very nice to meet you all,46,0.888939297569049,0.008522516029292326,0.019604320906268947
1590,haha didn't see that coming....,28,19.075628514390367,0.02497606595736812,0.08485757669427652
1591,she's a mobster!,82,0.986633275868838,0.05671274990305075,0.08167809042223624
1592,i honestly have no idea,16,9.67817650297627,0.07049144691679032,0.12748511953616332
1593,i'm thinking firstname is and is just trying to get me out to save themselves,50,0.9832370577527207,0.0005573219365592186,0.0017317456183443601
1594,i am not!,39,10.307624211652882,0.15110997012198446,0.13020163531737813
1595,lol,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
1596,hiya,3,0.9999999883796664,3.1275280476528167e-08,3.801308636795539e-08
1597,lol are we all bystanders?,7,0.9999997998593877,3.26130370487121e-08,5.417537675638634e-08
1598,hello all,42,0.6062462437177075,0.04803534427180545,0.05028870661417128
1599, well we made it threw the night lol,85,0.9757612906011964,0.00047494906242884216,0.004378653868800222
1600,lol ,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
1601,i'm not sure what to do now i have no idea who is left in the mob and i don't want to eliminate a bystander by mistake lol,82,0.9083123953943841,0.021608130571403095,0.08167809042223624
1602,whats up firstname,50,0.9827050929698662,0.0010892867194137734,0.0017317456183443601
1603,i'm sorry if i'm wrong firstname...,18,23.562020729005614,0.005813102948724946,0.10713513142133453
1604,sorry firstname,18,23.42746744612721,0.1287401799296788,0.10713513142133453
1605,sorry,1,0.6227388931618146,0.36206678474985554,0.17869471510766582
1606,ouch!,61,0.9976682776537135,0.00023495372992354824,0.0004004231617966437
1607,hey! i'm  bystander like y'all.,7,0.9999998024760887,2.999633608169461e-08,5.417537675638634e-08
1608,hey guys.,11,0.7646781841079454,0.4255478652557763,0.2255175933785597
1609,lets eliminate the first name,77,0.5422783078716029,0.01725851166118686,0.07045117828295144
